What is the architect of tour de la bourse ? 	 select var_x where brack_open dbr_Tour_de_la_Bourse dbo_architect var_x brack_close
What is the number of construction material of james e. roberts bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_James_E._Roberts_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of jamestown viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Jamestown_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of ultimo road railway underbridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ultimo_Road_railway_underbridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of algebuckina bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Algebuckina_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of path lift bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_PATH_Lift_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of burlington–bristol bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Burlington–Bristol_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of source of the nile bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Source_of_the_Nile_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of puente de la unidad ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Puente_de_la_Unidad dbo_constructionMaterial var_x brack_close
What is the number of construction material of calhoun street bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Calhoun_Street_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of gimsøystraumen bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Gimsøystraumen_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of dumbarton bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Dumbarton_Bridge_(California) dbo_constructionMaterial var_x brack_close
What is the number of construction material of kirkdale bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Kirkdale_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of broadmeadow viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Broadmeadow_viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of keith old bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Keith_Old_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of new pueyrredón bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_New_Pueyrredón_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of infante dom henrique bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Infante_Dom_Henrique_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of dingman's ferry bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Dingman's_Ferry_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of budshah bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Budshah_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of sheepwash channel railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Sheepwash_Channel_Railway_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of shah amanat bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Shah_Amanat_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of stříbro bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Stříbro_bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of ken bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ken_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of tromsø bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Tromsø_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of fatih sultan mehmet bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Fatih_Sultan_Mehmet_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of luojiao river bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Luojiao_River_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of james d. pfluger pedestrian and bicycle bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_James_D._Pfluger_Pedestrian_and_Bicycle_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of rauze viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Rauze_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of outer drive bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Outer_Drive_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of lennox bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Lennox_Bridge,_Parramatta dbo_constructionMaterial var_x brack_close
What is the number of construction material of goat canyon trestle ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Goat_Canyon_Trestle dbo_constructionMaterial var_x brack_close
What is the number of construction material of tirantes bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Tirantes_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of frank sherwin bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Frank_Sherwin_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of pont de rennes bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pont_De_Rennes_bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of dunlap's creek bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Dunlap's_Creek_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of sørsund bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Sørsund_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of gaunless bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Gaunless_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of san michele bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_San_Michele_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of amarube viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Amarube_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of barwon heads bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Barwon_Heads_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of suez canal bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Suez_Canal_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of champlain bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Champlain_Bridge_(Montreal,_1962–2019) dbo_constructionMaterial var_x brack_close
What is the number of construction material of weaver viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Weaver_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of johor–singapore causeway ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Johor–Singapore_Causeway dbo_constructionMaterial var_x brack_close
What is the number of construction material of ponte dei tre archi ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ponte_dei_Tre_Archi dbo_constructionMaterial var_x brack_close
What is the number of construction material of solidarity bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Solidarity_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of port à l'anglais bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Port_à_l'Anglais_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of margaret mcdermott bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Margaret_McDermott_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of wujiang viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Wujiang_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of schell bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Schell_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of murray river road bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Murray_River_road_bridge,_Swan_Hill dbo_constructionMaterial var_x brack_close
What is the number of construction material of lake shore boulevard bailey bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Lake_Shore_Boulevard_Bailey_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of golden horn metro bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Golden_Horn_Metro_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of altenbeken viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Altenbeken_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of viaduc d'ormaiztegi ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Viaduc_d'Ormaiztegi dbo_constructionMaterial var_x brack_close
What is the number of construction material of abetxuko bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Abetxuko_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of manayunk bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Manayunk_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of richmond railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Richmond_Railway_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of osterøy bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Osterøy_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of lansky station overpass ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Lansky_station_overpass dbo_constructionMaterial var_x brack_close
What is the number of construction material of half chance iron bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Half_Chance_Iron_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of komtar skywalk ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Komtar_Skywalk dbo_constructionMaterial var_x brack_close
What is the number of construction material of royal border bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Royal_Border_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of zavodskaya sestra crossover ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Zavodskaya_sestra_crossover dbo_constructionMaterial var_x brack_close
What is the number of construction material of luofu bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Luofu_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of erasmusbrug ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Erasmusbrug dbo_constructionMaterial var_x brack_close
What is the number of construction material of ponte della costituzione ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ponte_della_Costituzione dbo_constructionMaterial var_x brack_close
What is the number of construction material of evergreen point floating bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Evergreen_Point_Floating_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of ballindalloch railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ballindalloch_Railway_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of victoria bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Victoria_Bridge_(Penrith) dbo_constructionMaterial var_x brack_close
What is the number of construction material of pont valentré ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pont_Valentré dbo_constructionMaterial var_x brack_close
What is the number of construction material of treasure island causeway ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Treasure_Island_Causeway dbo_constructionMaterial var_x brack_close
What is the number of construction material of salah bey viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Salah_Bey_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of ponts jumeaux ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ponts_Jumeaux dbo_constructionMaterial var_x brack_close
What is the number of construction material of victoria bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Victoria_Bridge,_Townsville dbo_constructionMaterial var_x brack_close
What is the number of construction material of ganter bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ganter_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of yowaka river bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Yowaka_River_bridge,_Greigs_Flat dbo_constructionMaterial var_x brack_close
What is the number of construction material of buster boyd bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Buster_Boyd_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of puente de españa ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Puente_de_España dbo_constructionMaterial var_x brack_close
What is the number of construction material of tegsbron ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Tegsbron dbo_constructionMaterial var_x brack_close
What is the number of construction material of arkadiko bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Arkadiko_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of peace bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Peace_Bridge_(Calgary) dbo_constructionMaterial var_x brack_close
What is the number of construction material of circle drive bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Circle_Drive_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of university bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_University_Bridge_(Saskatoon) dbo_constructionMaterial var_x brack_close
What is the number of construction material of koilwar bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Koilwar_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of george rogers clark memorial bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_George_Rogers_Clark_Memorial_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of sepung bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Sepung_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of the big culvert ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_The_Big_Culvert dbo_constructionMaterial var_x brack_close
What is the number of construction material of ravenna bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ravenna_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of ponte nomentano ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ponte_Nomentano dbo_constructionMaterial var_x brack_close
What is the number of construction material of jim stynes bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Jim_Stynes_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of eastham bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Eastham_bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of cherry street strauss trunnion bascule bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Cherry_Street_Strauss_Trunnion_Bascule_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of chapel milton viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Chapel_Milton_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of lamington bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Lamington_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of hampton lucy bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Hampton_Lucy_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of sandhornøy bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Sandhornøy_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of francis scott key bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Francis_Scott_Key_Bridge_(Baltimore) dbo_constructionMaterial var_x brack_close
What is the number of construction material of liberty bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Liberty_Bridge_(Pittsburgh) dbo_constructionMaterial var_x brack_close
What is the number of construction material of bandai bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bandai_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of donald and morris goodkind bridges ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Donald_and_Morris_Goodkind_Bridges dbo_constructionMaterial var_x brack_close
What is the number of construction material of warden railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Warden_Railway_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of ravning bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ravning_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of wye bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Wye_Bridge,_Monmouth dbo_constructionMaterial var_x brack_close
What is the number of construction material of island bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Island_Bridge,_Riga dbo_constructionMaterial var_x brack_close
What is the number of construction material of desmond trannore bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Desmond_Trannore_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of schuylkill arsenal railroad bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Schuylkill_Arsenal_Railroad_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of pecos river high bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pecos_River_High_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of faller-klamm-brücke ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Faller-Klamm-Brücke dbo_constructionMaterial var_x brack_close
What is the number of construction material of senator sid buckwold bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Senator_Sid_Buckwold_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of loopline bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Loopline_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of latin bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Latin_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of bull's bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bull's_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of rewley road swing bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Rewley_Road_Swing_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of ridley railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ridley_Railway_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of sant feliu pedestrian bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Sant_Feliu_Pedestrian_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of pont de l'iroise ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pont_de_l'Iroise dbo_constructionMaterial var_x brack_close
What is the number of construction material of chiswick park footbridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Chiswick_Park_Footbridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of ha'penny bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Ha'penny_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of tunkhannock viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Tunkhannock_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of paton bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Paton_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of fingle bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Fingle_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of eurymedon bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Eurymedon_Bridge_(Aspendos) dbo_constructionMaterial var_x brack_close
What is the number of construction material of genesee arch bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Genesee_Arch_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of seal island bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Seal_Island_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of city island bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_City_Island_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of belmont viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Belmont_Viaduct,_Wellington dbo_constructionMaterial var_x brack_close
What is the number of construction material of eleutherna bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Eleutherna_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of the celtic gateway ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_The_Celtic_Gateway dbo_constructionMaterial var_x brack_close
What is the number of construction material of solis viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Solis_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of kew bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Kew_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of tarban creek bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Tarban_Creek_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of pont marie ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pont_Marie dbo_constructionMaterial var_x brack_close
What is the number of construction material of støvset bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Støvset_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of hulme arch bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Hulme_Arch_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of garcon point bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Garcon_Point_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of burwood rail underbridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Burwood_rail_underbridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of jones bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Jones_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of helyx bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Helyx_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of hacho bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Hacho_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of bridge l-158 ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bridge_L-158 dbo_constructionMaterial var_x brack_close
What is the number of construction material of pont du gard ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pont_du_Gard dbo_constructionMaterial var_x brack_close
What is the number of construction material of anderson memorial bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Anderson_Memorial_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of wandsworth bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Wandsworth_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of jiaozhou bay bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Jiaozhou_Bay_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of leimert bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Leimert_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of alcántara bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Alcántara_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of goondiwindi border bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Goondiwindi_Border_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of canal lake concrete arch bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Canal_Lake_Concrete_Arch_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of schmittentobel viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Schmittentobel_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of red rock bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Red_Rock_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of lower hack lift ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Lower_Hack_Lift dbo_constructionMaterial var_x brack_close
What is the number of construction material of lakhtinsky crossover ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Lakhtinsky_crossover dbo_constructionMaterial var_x brack_close
What is the number of construction material of veterans memorial bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Veterans_Memorial_Bridge_(Rochester,_New_York) dbo_constructionMaterial var_x brack_close
What is the number of construction material of navajo bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Navajo_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of manhasset viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Manhasset_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of gateway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Gateway_Bridge_(Michigan) dbo_constructionMaterial var_x brack_close
What is the number of construction material of haltwhistle a69 bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Haltwhistle_A69_Bridge,_West dbo_constructionMaterial var_x brack_close
What is the number of construction material of bosphorus bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bosphorus_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of bredbo river railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bredbo_River_railway_bridge,_Bredbo dbo_constructionMaterial var_x brack_close
What is the number of construction material of murrumbidgee river railway bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Murrumbidgee_River_railway_bridge,_Narrandera dbo_constructionMaterial var_x brack_close
What is the number of construction material of st elmo bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_St_Elmo_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of percy burn viaduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Percy_Burn_Viaduct dbo_constructionMaterial var_x brack_close
What is the number of construction material of bigsweir bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bigsweir_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of bridge of don ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Bridge_of_Don_(bridge) dbo_constructionMaterial var_x brack_close
What is the number of construction material of allegheny aqueduct ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Allegheny_Aqueduct_(Pittsburgh) dbo_constructionMaterial var_x brack_close
What is the number of construction material of swanport bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Swanport_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of pont grandchamp ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pont_Grandchamp dbo_constructionMaterial var_x brack_close
What is the number of construction material of the rolling bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_The_Rolling_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of chiswick bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Chiswick_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of queen anne bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Queen_Anne_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of pine valley creek bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Pine_Valley_Creek_Bridge dbo_constructionMaterial var_x brack_close
What is the number of construction material of vance creek bridge ? 	 select count attr_open wildcard attr_close as var_x where brack_open dbr_Vance_Creek_Bridge dbo_constructionMaterial var_x brack_close
